sensor_id,temperature,humidity,ph_level,soil_moisture,nitrogen_level,phosphorus_level,potassium_level,timestamp,location_latitude,location_longitude,altitude,soil_type,crop_type,field_size
973,12.36,96.55,6.17,2.66,69.41,54.04,91.03,12/22/2022 20:12:40,5.225936,-3.7536663,4547.54,loamy,soybean,68.63
974,2.8,7.85,11.55,96.12,58.26,97.84,70.58,7/9/2022 06:13:00,26.1256441,50.4980362,2852.73,clayey,corn,826.24
975,95.16,77.57,11.99,78.11,86.24,10.09,53.1,12/26/2022 13:46:10,5.4852096,9.8627243,7956.99,clayey,corn,309.63
976,72.31,48.52,3.17,41.94,99.97,29.21,8.33,2/11/2022 03:25:26,-7.3254723,108.207356,9694.82,loamy,corn,630.14
977,29.98,85.8,13.9,67.21,43.0,27.55,71.85,11/15/2022 22:03:26,-10.9492286,-69.5767704,9515.25,sandy,corn,937.82
978,43.77,23.1,5.03,72.23,21.62,26.54,32.32,4/11/2022 23:47:06,-12.9361186,45.1501554,8380.23,loamy,soybean,271.47
979,45.06,24.08,9.22,9.25,8.51,1.53,67.4,10/21/2022 03:25:31,58.8049634,17.1339232,8687.11,loamy,corn,743.03
980,26.73,96.16,10.86,69.71,89.87,3.7,87.59,12/25/2022 07:12:06,21.956492,112.805131,9826.76,loamy,soybean,823.01
981,25.69,89.1,12.33,58.92,45.67,53.98,63.89,12/1/2022 05:31:37,43.525311,125.664662,3546.0,sandy,corn,531.86
982,61.23,10.32,5.02,59.69,10.46,31.12,64.28,12/22/2022 02:34:28,65.8263119,21.7193111,2889.65,clayey,wheat,119.3
983,66.8,58.33,4.69,74.93,84.62,63.22,30.52,8/24/2022 12:26:44,40.2715286,44.633383,5520.52,clayey,corn,780.66
984,6.88,33.98,0.73,63.25,30.84,62.63,18.12,2/17/2022 11:05:22,-7.7351493,110.7092666,2459.73,loamy,soybean,792.82
985,29.95,6.69,12.05,16.53,33.86,59.39,32.3,6/26/2022 14:59:47,24.326292,109.428608,9270.7,loamy,corn,352.33
986,68.85,58.04,8.05,30.2,52.54,20.27,95.53,7/21/2022 02:00:35,41.1572852,-8.434873,635.34,sandy,wheat,30.04
987,36.79,36.03,13.28,33.23,34.85,67.47,33.54,9/19/2022 14:52:07,55.8395478,24.9815513,8438.21,clayey,corn,56.97
988,46.19,38.27,2.01,28.5,19.59,66.92,65.26,1/14/2022 21:09:12,61.7904399,29.3146856,2213.75,loamy,corn,374.6
989,22.95,52.65,9.16,91.03,33.99,26.51,18.99,6/18/2022 17:59:38,48.9086571,2.4532855,5562.23,loamy,wheat,273.28
990,35.62,35.98,9.11,38.05,81.04,35.76,88.05,9/22/2022 08:22:17,-7.01771,109.5463954,3078.85,sandy,soybean,439.5
991,34.68,92.81,7.98,68.09,61.03,81.7,18.54,12/10/2022 02:30:06,51.7300614,21.9829204,5344.88,loamy,wheat,918.23
992,83.3,77.45,4.38,93.21,4.06,89.78,23.04,11/8/2022 02:02:20,14.5699334,121.0204582,6572.6,sandy,soybean,410.34
993,74.17,1.08,5.89,73.41,75.73,16.06,80.53,1/4/2022 13:26:02,-15.1978317,12.1575544,5345.78,sandy,wheat,374.7
994,18.73,69.27,5.84,98.81,54.04,25.44,8.73,4/25/2022 09:42:37,-13.796667,-73.988056,2456.81,clayey,wheat,12.52
995,50.97,76.37,8.65,92.21,33.56,99.29,25.57,2/13/2022 19:41:15,30.2676,120.066439,6296.98,sandy,wheat,345.57
996,36.63,45.52,13.79,47.39,18.13,24.26,50.48,8/14/2022 06:59:47,-9.5318628,124.4364621,4755.44,clayey,corn,730.58
997,3.08,15.05,0.28,64.3,87.17,99.27,61.49,1/13/2022 19:35:33,50.05998,21.8324138,3606.09,clayey,wheat,3.12
998,84.7,2.15,8.02,82.23,62.73,75.0,40.23,2/21/2022 14:47:38,38.7043276,-9.2315277,9593.39,clayey,soybean,848.92
999,65.97,52.93,0.76,90.9,15.58,76.72,49.2,2/9/2022 23:34:25,35.580662,104.626282,8122.57,loamy,corn,66.84
1000,20.33,29.18,10.7,60.78,70.04,99.64,55.97,12/29/2022 13:35:33,59.6932155,14.1583048,4214.34,loamy,corn,846.68
